"spdomain","product","quan5","qent","price","calperg"
"7","114",0.000000,0.000000,0.051359,0.000000
"7","115",5.775242,5.627774,0.126377,3.780000
"7","116",38.671925,36.895923,0.157338,3.390000
"7","117",0.000000,0.000000,1.741239,0.000000
"7","118",0.000000,0.000000,1.924040,0.000000
"7","119",0.000000,0.000000,0.004826,0.000000
"7","121",0.000000,0.000000,1.431235,0.000000
"7","122",0.000000,0.000000,0.279808,0.000000
"7","123",7.856291,11.008833,0.222962,3.750000
"7","124",0.000000,0.000000,0.102038,0.000000
"7","125",0.000000,0.000000,0.142232,0.000000
"7","127",32.376347,16.707395,0.124110,8.840000
"7","130",0.000000,0.000000,0.051019,0.000000
"7","131",0.000000,0.000000,0.197122,0.000000
"7","132",3.938274,5.009456,0.160970,0.433100
"7","134",0.000000,0.000000,0.137000,0.000000
"7","135",9.323217,12.588734,0.082021,0.364000
"7","136",10.039330,14.042243,0.109849,0.163800
"7","137",0.000000,0.000000,0.336479,0.000000
"7","138",11.207430,14.838014,0.075302,0.201600
"7","139",60.366642,79.382990,0.084565,0.261000
"7","140",0.000000,0.000000,0.114708,0.000000
"7","141",38.928703,46.006876,0.211848,3.130000
"7","143",0.000000,0.000000,0.148034,0.000000
"7","144",0.000000,0.000000,0.000000,0.000000
"7","145",21.252361,28.936852,0.172949,0.810000
"7","146",9.235768,9.188258,0.230931,5.730000
"7","147",3.174826,5.689787,0.341673,3.870000
"7","149",0.000000,0.000000,0.092729,0.000000
"7","150",9.598974,13.397582,0.136659,0.000000
"7","151",0.000000,0.000000,0.530954,0.000000
"7","154",0.000000,0.000000,0.279241,0.000000
"7","158",0.000000,0.000000,0.509001,0.000000
"8","101",24.227581,14.426992,1.890065,0.689000
"8","102",5.024616,2.791185,2.115738,0.689000
"8","103",0.000000,0.000000,2.125483,0.000000
"8","104",0.000000,0.000000,0.663940,0.000000
"8","105",24.839148,17.280500,1.001237,1.016400
"8","106",0.000000,0.000000,1.037746,0.000000
"8","107",18.942734,13.027071,0.784777,1.344000
"8","108",23.163540,22.191044,0.431250,3.140000
"8","109",12.299899,7.777953,0.800964,0.646800
"8","110",6.802722,5.510751,1.011958,3.610000
"8","111",0.000000,0.000000,0.337020,0.000000
"8","112",15.572912,11.615247,0.132259,0.946000
"8","113",48.044937,43.193176,0.502747,3.650000
"8","114",22.682627,19.220277,0.157051,2.660000
"8","115",6.695839,3.949556,0.466533,3.780000
"8","116",0.000000,0.000000,0.332676,0.000000
"8","117",8.605752,6.401515,2.246950,1.798200
"8","118",0.000000,0.000000,0.024142,0.000000
"8","119",0.000000,0.000000,2.994421,0.000000
"8","121",0.000000,0.000000,4.921564,0.000000
"8","122",0.000000,0.000000,0.999979,0.000000
"8","123",2.681336,1.609924,1.269204,3.750000
"8","124",0.000000,0.000000,0.122572,0.000000
"8","125",39.287025,34.254768,0.258590,0.600000
"8","127",35.870789,60.097821,0.151156,8.840000
"8","130",0.000000,0.000000,0.229866,0.000000
"8","131",9.898379,6.721927,0.278597,0.620800
"8","132",0.000000,0.000000,0.076721,0.000000
"8","134",0.000000,0.000000,0.133427,0.000000
"8","135",23.879007,18.464554,0.129494,0.364000
"8","136",46.270035,30.307814,0.168314,0.163800
"8","137",9.022993,6.433649,0.229838,0.264000
"8","138",24.325186,16.581986,0.107189,0.201600
"8","139",0.000000,0.000000,0.146475,0.000000
"8","140",21.974804,14.493444,0.334522,1.030000
"8","141",69.377884,45.626334,0.467406,3.130000
"8","143",2.879267,1.689794,0.707920,5.670000
"8","144",11.597275,7.999354,0.675661,5.880000
"8","145",0.000000,0.000000,0.818578,0.000000
"8","146",0.000000,0.000000,0.445824,0.000000
"8","147",10.391911,8.116701,1.501354,3.870000
"8","149",0.000000,0.000000,0.141849,0.000000
"8","150",18.796753,14.181025,0.169856,0.000000
"8","151",0.000000,0.000000,0.483552,0.000000
"8","154",0.000000,0.000000,0.289011,0.000000
"8","158",0.000000,0.000000,0.537749,0.000000
"9","101",31.654690,12.902391,1.557003,0.689000
"9","102",9.042480,3.468432,1.495353,0.689000
"9","103",4.813418,1.683822,1.219703,0.689000
"9","104",0.000000,0.000000,1.069449,0.000000
"9","105",24.402830,10.725989,1.208843,1.016400
"9","106",0.000000,0.000000,0.797660,0.000000
"9","107",22.987707,11.066586,0.748376,1.344000
"9","108",39.150028,52.029294,0.273739,3.140000
"9","109",8.037244,3.125806,1.311303,0.646800
"9","110",3.212601,2.049209,0.898927,3.610000
"9","111",0.000000,0.000000,0.248685,0.000000
"9","112",31.695282,24.848318,0.103119,0.946000
"9","113",51.001526,46.339942,0.420957,3.650000
"9","114",0.000000,0.000000,0.131925,0.000000
"9","115",32.828415,21.340941,0.350914,3.780000
"9","116",0.000000,0.000000,0.269587,0.000000
"9","117",6.996221,3.475193,2.083037,1.798200
"9","118",0.000000,0.000000,1.959065,0.000000
"9","119",1.128895,0.393564,2.400191,1.221000
"9","121",0.000000,0.000000,3.521523,0.000000
"9","122",0.000000,0.000000,0.980997,0.000000
"9","123",4.456680,2.281531,0.853760,3.750000
"9","124",0.000000,0.000000,0.099965,0.000000
"9","125",47.135719,40.711300,0.157554,0.600000
"9","127",10.662749,39.544545,0.233951,8.840000
"9","130",0.000000,0.000000,0.169742,0.000000
"9","131",8.306921,3.909819,0.290548,0.620800
"9","132",0.000000,0.000000,0.085018,0.000000
"9","134",20.744209,24.630273,0.113837,0.494000
"9","135",0.000000,0.000000,0.119603,0.000000
"9","136",30.426182,13.455320,0.160334,0.163800
"9","137",0.000000,0.000000,0.245894,0.000000
"9","138",46.620159,23.160375,0.092115,0.201600
"9","139",0.000000,0.000000,0.150098,0.000000
"9","140",29.387981,15.653190,0.266150,1.030000
"9","141",96.214645,66.099700,0.343288,3.130000
"9","143",5.032472,3.186729,0.548382,5.670000
"9","144",9.023942,6.739192,0.566777,5.880000
"9","145",0.000000,0.000000,0.457652,0.000000
"9","146",0.000000,0.000000,0.217189,0.000000
"9","147",4.866456,2.635678,1.564074,3.870000
"9","149",0.000000,0.000000,0.142253,0.000000
"9","150",17.935863,8.003121,0.203956,0.000000
"9","151",0.000000,0.000000,0.492335,0.000000
"9","154",8.279366,3.186880,0.378531,0.810000
"9","158",0.000000,0.000000,0.494222,0.000000
